"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Helicobacter","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0"
"Helicoverpa","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Heliobacillus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Heliobacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Helobdella","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"X.Helotiales."," 0"," 0"," 0"," 0","17","13"," 0"," 0"," 9"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"X.Hemiptera.","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Herbaspirillum"," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 3"," 0"," 0","15"," 4","11","14"," 0","16"," 0"
"Herminiimonas","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Herpetosiphon"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0","12"," 6","23"," 0"
"X.Herpotrichiellaceae."," 0"," 0"," 0"," 0","51"," 8"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"Heterobasidion","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0"
"Hippea","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0"
"Hirschia","0","0","0","0","0","0","1","0","0","0","3","0","1","1","0","1","1"
"Hoeflea","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0"
"Holdemania","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"Holosticha","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Hortaea","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0"
"Hyaloperonospora","0","0","0","0","0","1","3","0","1","0","1","0","5","0","0","7","0"
"Hydra","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Hydrocarboniphaga","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","2","0"
"Hydrogenivirga","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0"
"Hydrogenophaga"," 5"," 0"," 0"," 0"," 4"," 0"," 1"," 0"," 1"," 0","21"," 4"," 2"," 7"," 3","25"," 0"
"Hylemonella"," 0"," 7"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","16"," 1"," 6"," 5"," 0","17"," 0"
"Hymenobacter","  0","  0","  0","  5","114"," 12"," 37","217"," 36"," 18","206"," 14","164"," 53"," 79","163"," 11"
"Hymenolepis","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"X.Hymenoptera."," 5"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 4","10"," 2"," 0"," 0"," 0"," 0"," 0"," 0"
"X.Hymenostomatida.","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0"
"X.Hyphomicrobiaceae."," 0"," 0"," 0"," 0"," 5"," 0"," 0","12"," 0"," 0"," 9"," 0"," 8"," 2"," 1"," 1"," 0"
"Hyphomicrobium","0","0","0","0","7","0","0","0","0","6","0","0","0","1","0","0","0"
"X.Hyphomonadaceae.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"Hyphomonas","0","0","0","0","2","0","1","3","0","0","0","0","1","2","1","2","0"
"X.Hypocreales."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13"," 0"," 0"," 0"," 0"," 0"," 7"," 4"," 0"
"I3likevirus","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Idiomarina","0","0","0","0","0","0","2","2","1","0","4","0","1","0","1","0","1"
"X.Ignavibacteriales.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0"
"Ignavibacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ignicoccus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Ilumatobacter"," 0"," 0"," 0"," 0","17"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0","42","15","26"," 1"
"Ilyobacter","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0"
"Imtechella","0","0","0","0","0","0","0","0","0","0","2","1","0","4","0","1","0"
"Indibacter","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","2","0"
"Influenzavirus_A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Influenzavirus_B"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0","31","24"," 3"," 1"
"X.Insecta."," 24","  5"," 28"," 12","  3","  4","  0","  0","  6","429"," 21","  1","  8","  0","  0","  9","  2"
"Intestinibacter","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"X.Intrasporangiaceae."," 0"," 0"," 0"," 0","32"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2","22"," 3"," 1"," 0"
"Intrasporangium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0"
"Isoptericola","0","0","0","0","1","0","0","4","0","0","4","0","7","4","7","5","0"
"Isosphaera","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ixodes","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jaminaea","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0"
"Janibacter"," 0"," 0"," 0"," 0","36"," 0"," 0","11","10"," 3"," 7"," 0","18","39","17","10"," 0"
"Jannaschia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Janthinobacterium"," 0"," 0"," 0"," 0","13"," 0","11","15"," 0"," 0","81"," 8","31"," 8"," 0","20"," 0"
"Jeotgalicoccus","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Johnsonella","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Jonesia"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 1"," 2"," 1","10"," 1"," 1"," 2"," 0"
"Joostella","0","0","0","0","1","0","0","2","1","0","7","0","2","1","0","0","0"
"Kahliella","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"Kamptonema","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Kangiella","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0"
"Ketogulonicigenium","0","0","0","0","2","1","0","2","0","0","1","0","2","0","2","1","0"
"Kineococcus","0","0","0","0","6","0","0","0","3","1","8","0","4","3","0","6","1"
"Kineosphaera"," 0"," 0"," 0"," 0","17"," 0"," 0"," 0"," 1"," 1"," 4"," 0"," 0"," 3"," 6"," 2"," 0"
"Kingella","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Kitasatospora","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Klebsiella"," 0"," 0"," 0"," 0"," 0","44"," 8"," 0"," 1","13","20","12","55"," 0","54"," 0"," 0"
"Kluyvera","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Kluyveromyces","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Kocuria"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 8"," 1","10"," 0"," 1"," 8"," 3","11"," 0"
"Komagataeibacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Kordia","0","1","0","0","0","1","0","2","0","0","7","0","5","0","0","1","0"
"Kosakonia","0","0","0","0","0","5","0","0","0","1","2","1","5","6","1","0","0"
"Kribbella"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0","16","15","19"," 0"
"Krombeinella","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ktedonobacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kurtzmanomyces","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Kutzneria","0","0","0","0","5","0","0","0","0","0","0","0","1","4","6","7","0"
"Kwoniella","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0"
"Kyrpidia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kytococcus","0","0","0","0","3","0","1","0","1","1","2","0","0","4","5","0","0"
"Labrenzia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0"
"Laccaria","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Lachnoanaerobaculum","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0"
"Lachnoclostridium"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0","11"," 1","19"," 3"," 0","11"," 0"
"X.Lachnospiraceae."," 0"," 0"," 0"," 0"," 5"," 0"," 3"," 0"," 0"," 0","21"," 0","17"," 4"," 4","12"," 0"
"Lacinutrix","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"X.Lactobacillaceae."," 0"," 0"," 0"," 5","19"," 3"," 1"," 0"," 2"," 7"," 0"," 0"," 2","10"," 0"," 1"," 1"
"X.Lactobacillales.","  0","  0","  0","  0"," 95","  7","444"," 46","  2"," 63","198","  0"," 80"," 25","102","119","  0"
"Lactobacillus","  0","  0","  0"," 63","173"," 19","  3","  0"," 82","314","  8","  0","  0"," 47","  5","  5","  0"
"Lactococcus"," 0"," 0"," 0"," 0","10"," 0"," 9","42"," 0","14"," 0"," 0"," 0"," 0","14","61"," 0"
"Lambdalikevirus","0","0","0","0","0","1","0","0","0","8","3","0","1","0","0","0","0"
"Laribacter","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"X.Latescibacteria.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Lautropia","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","5","0"
"Lawsonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Leadbetterella"," 0"," 1"," 0"," 0"," 2"," 0"," 1"," 2"," 0"," 0","11"," 0"," 4"," 7"," 0","13"," 0"
"Leeuwenhoekiella","0","1","0","0","0","0","0","4","1","0","5","0","4","1","2","4","0"
"Legionella","1","0","0","0","5","0","0","0","2","1","0","0","1","1","0","1","1"
"X.Legionellales.","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Leifsonia"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 6","15"," 6"," 5"," 0"
"Leishmania"," 0"," 0"," 0"," 4"," 0","22"," 0"," 0"," 9"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"Leisingera","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0"
"Lentisphaera","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Leotiomycetes."," 0"," 0"," 1"," 3","13"," 2"," 0"," 0","10"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"X.Lepidoptera.","20"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"Leptolyngbya","0","0","0","0","1","0","0","1","1","0","0","0","1","8","3","9","0"
"Leptonema","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Leptopilina","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Leptosphaeria"," 1"," 3"," 0"," 3","23","10","17","21","14","12","61"," 1","46","13","18","15"," 6"
"Leptospira","0","0","0","0","0","0","0","0","0","0","2","0","1","4","0","5","0"
"X.Leptospiraceae.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"Leptospirillum","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Leptothrix","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"Leptotrichia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Leptotrichiaceae.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Leuconostoc"," 0"," 0"," 0"," 0","26"," 4"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"X.Leuconostocaceae.","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0"
"Limnobacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Listeria","0","0","0","0","0","0","5","0","0","0","3","0","0","0","0","1","0"
"Loktanella","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0"
"Lottia","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Luminiphilus","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0"
"Lutibaculum","0","0","0","0","0","0","0","1","0","1","0","0","4","3","2","0","0"
"Lyngbya","0","0","0","2","5","1","1","0","1","1","2","0","0","2","0","0","0"
"Lysinibacillus","1","0","0","1","3","1","1","0","0","0","0","0","3","2","3","3","0"
"Lysobacter","0","0","0","1","4","0","0","2","0","0","4","0","8","0","4","3","0"
"Macrococcus"," 1"," 1"," 0"," 0"," 2"," 0"," 3"," 1"," 0"," 0","14"," 1"," 8"," 0"," 0"," 0"," 0"
"Macrophomina"," 0"," 0"," 0"," 4","17"," 6"," 1"," 0"," 7"," 4"," 9"," 0"," 4"," 2"," 0"," 3"," 0"
"Madurella","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Magnaporthaceae.","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Magnaporthe","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0"
"Magnaporthiopsis","0","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0"
"Magnetococcus","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Magnetospira","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","1"
"Magnetospirillum"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 2"," 1"," 0"," 7"," 0"," 7"," 2"," 2","22"," 2"
"Magnetovibrio","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Mahella","0","0","0","0","3","0","0","0","0","0","1","0","1","0","1","2","0"
"Malassezia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"Mannheimia","0","0","0","0","1","0","0","0","2","0","0","0","0","1","0","0","0"
"Maribacter","0","0","0","0","3","1","0","0","0","2","0","0","0","0","1","2","0"
"Maricaulis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marichromatium","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"Mariniradius","0","0","0","0","4","1","0","1","0","2","1","0","2","2","2","5","0"
"Marinithermus","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","3","0"
"Marinobacter"," 4"," 0"," 0"," 0"," 3"," 0"," 3"," 6"," 8"," 0","23"," 3","25","14","16","14"," 0"
"Marinomonas","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","2","0"
"Maritimibacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Marivirga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"Marssonina"," 0"," 0"," 0"," 1"," 6"," 0"," 2"," 2","11"," 3"," 9"," 1"," 4"," 1"," 0"," 3"," 2"
"Marvinbryantia","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Massilia","  0","  0","  0","  5"," 19","  0"," 20"," 81"," 10","  0","134"," 13","129"," 26"," 12"," 44","  7"
"Mastadenovirus"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","19","17"," 8"," 1"
"Megamonas","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0"
"Megaselia","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Megasphaera","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Meiothermus","0","0","0","0","1","0","0","3","1","0","5","1","0","7","2","7","2"
"Melampsora"," 0"," 0"," 1"," 3","24"," 8"," 1"," 2","12"," 3"," 0"," 0"," 2"," 0"," 2"," 1"," 0"
"Melioribacter","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Melissococcus","0","1","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0"
"Mesorhizobium"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","31","19","33"," 0"
"Mesotoga","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1"
"Metallosphaera","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Metapneumovirus","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","1"
"Metarhizium","0","0","0","0","1","1","0","1","2","0","0","0","0","0","0","0","0"
"X.Metazoa.","  7","  0"," 12"," 20"," 14","  5","  2","  0","  9","145"," 13"," 57"," 16","  3","  0"," 10","  0"
"X.Methanobacteriaceae.","0","0","0","0","0","1","0","2","0","0","6","0","8","0","4","3","0"
"X.Methanobacteriales."," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 1"," 0"," 2"," 0","12"," 1"," 0"," 3"," 0"
"Methanobacterium","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0"
"Methanobrevibacter"," 2"," 1"," 0"," 0"," 3"," 1"," 9"," 3"," 0"," 0","21"," 4","16"," 1"," 7"," 9"," 2"
"X.Methanocaldococcaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Methanocella","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0"
"X.Methanococcales.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Methanococcus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Methanocorpusculum","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0"
"Methanoculleus","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"Methanofollis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methanolobus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Methanomethylovorans","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"X.Methanomicrobia.","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"X.Methanomicrobiaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Methanoplanus","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Methanoregula","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Methanosaeta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Methanosarcina","0","0","0","0","3","4","0","0","0","1","1","0","0","1","1","2","0"
"X.Methanosarcinaceae.","0","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0"
"X.Methanosarcinales.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"Methanosphaera","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"Methanospirillum","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methanothermus","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methanotorris","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Methylacidiphilum","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Methylibium","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0"
"Methylobacillus","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Methylobacter","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","2","0"
"X.Methylobacteriaceae."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0","17","65","30","47"," 3"
"Methylobacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methylocella","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"X.Methylococcaceae.","0","0","0","0","0","1","0","0","2","0","0","0","0","0","1","3","0"
"Methylococcus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methylocystis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0"
"Methyloglobulus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methylomicrobium","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0"
"Methylomonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methylophaga","0","0","0","0","0","0","1","0","8","0","2","0","0","0","1","6","0"
"X.Methylophilaceae."," 0"," 0"," 0"," 0"," 0"," 0","12","37"," 0"," 0","15"," 0","40"," 4"," 0"," 1"," 0"
"X.Methylophilales.","0","0","0","0","0","0","0","3","0","1","0","0","3","0","0","0","2"
"Methylotenera"," 0"," 0"," 0"," 0"," 0"," 0"," 8","15"," 0"," 0"," 9"," 0","19"," 2"," 4"," 3"," 2"
"Methyloversatilis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Methylovorus"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0","19"," 1","12"," 0"," 0"," 0"," 0"
"Meyerozyma","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Micavibrio","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"X.Microbacteriaceae.","   0","   0","   0","   0","  22","   0"," 241"," 423","   0","   0"," 939"," 198"," 707","1292"," 609","1132"," 233"
"Microbacterium","  65","  36","   0","   0","  23","   0"," 911","1485","   0","   0","3225"," 808","2443","4674","1953","3974"," 870"
"Microbispora","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Microbotryum","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"Microchaete","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"X.Micrococcaceae.","  0","  0","  0"," 60","121"," 48"," 43"," 45"," 53","  5","179","  3","161","151","124","139"," 92"
"Micrococcus"," 0"," 1"," 0"," 0"," 4"," 0"," 6"," 1"," 3"," 1","29"," 2","14","10"," 5"," 5"," 1"
"Microcoleus"," 0"," 0"," 0"," 0","16"," 6"," 0"," 2"," 2"," 0"," 0"," 0"," 2"," 1"," 1","10"," 0"
"Microcystis","0","0","0","0","3","0","2","0","2","0","1","0","1","7","2","0","0"
"Microlunatus"," 0"," 0"," 0"," 0","45"," 0"," 0"," 0"," 2"," 0","21"," 0","11","48","38","46"," 0"
"Micromonospora"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 2"," 0"," 5","17"," 9","18"," 0"
"X.Micromonosporaceae."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 0"," 0"," 0","39"," 0","20","74","53","71"," 0"
"Microplitis"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"Microscilla","0","0","0","0","0","0","0","7","0","0","2","0","9","0","0","1","0"
"X.Microsporidia.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Microvirga","  0","  0","  0","  0"," 14","  0"," 11"," 63","  9","  0","103"," 11","116","181","194","215"," 32"
"X.Mimiviridae.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Mitsuokella","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Mixia","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"Mobilicoccus","0","0","0","0","7","3","0","0","0","0","0","0","1","1","2","8","1"
"Mobiluncus","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0"
"Modestobacter"," 0"," 0"," 0"," 0","56"," 0"," 0"," 0","20"," 0","31"," 0","16","32","37","39"," 0"
"Mogibacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Mollicutes.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"X.Mollusca.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Moniliophthora","0","0","0","0","0","1","0","0","4","1","2","0","1","0","0","0","0"
"Monoblepharella","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0"
"Monosiga","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0"
"Moorea","0","0","0","0","7","2","3","0","2","2","2","0","0","1","0","2","0"
"Moorella","0","0","0","0","0","0","0","0","1","0","8","0","0","1","1","1","0"
"Moraxella","0","0","0","0","0","0","0","1","0","0","1","0","5","0","0","0","0"
"X.Moraxellaceae.","  0"," 26","  0"," 20","368"," 80","209","164","202","193","801"," 77","400"," 73","  0"," 19","  0"
"Morganella","0","0","0","0","2","1","2","1","1","1","3","2","2","0","0","3","0"
"Moritella","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Mortierella","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mucilaginibacter","  0"," 26","  0","  0","  0","  0","  0"," 60","  0","  0","166","  0"," 70","  9","  0"," 53","  0"
"Mucispirillum","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"Mucor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Mucorales.","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Muricauda","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"Myceliophthora","0","0","0","0","3","3","0","0","2","3","0","0","1","1","1","1","0"
"X.Mycobacteriaceae.","0","0","0","0","1","1","1","0","0","0","1","0","0","1","1","0","1"
"Mycobacterium"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 3"," 0"
"Mycoplasma","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0"
"Mycosphaerella"," 0"," 0"," 0"," 0","44"," 6"," 2"," 6","17","13","22"," 3","12"," 4"," 2"," 0"," 2"
"X.Mycosphaerellaceae.","  0","  0","  0","  0","117"," 19","  3","  2"," 43"," 34"," 44","  0"," 36","  9","  8","  7","  0"
"X.Myoviridae.","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","186"," 35","  7","  0","  0","  0","  0"
"Myroides"," 0"," 1"," 0"," 0"," 6"," 0"," 1"," 3"," 2"," 3","11"," 3"," 8"," 9"," 1"," 9"," 1"
"X.Myxococcaceae.","0","0","0","0","0","0","0","0","0","0","4","0","5","9","9","3","0"
"X.Myxococcales."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0","37"," 0","81","69","38","61"," 3"
"Myxococcus"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 1"," 3"," 0","14","13"," 7"," 5"," 0"
"N15likevirus"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 1"," 0"," 0"," 0"
"N4likevirus","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"Naegleria","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Nakamurella"," 0"," 0"," 0"," 0","20"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0","18"," 5"," 6"," 0"
"Nasonia","3","0","1","0","0","1","0","0","0","9","1","0","0","0","0","0","0"
"Natranaerobius","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
